time,depth
54262.485481997675,61.74722861602774
54355.40069686411,60.36801475943099
54448.31591173054,59.10505212510023
54541.23112659698,58.3440739702998
54634.14634146342,57.30782193876228
54727.06155632985,55.84026927784578
54819.976771196285,54.60678146635895
54912.89198606272,53.68266873916423
55005.80720092915,52.55813953488372
55098.722415795586,51.303147756636136
55191.63763066202,50.3364935792378
55284.55284552845,48.86574404337281
55377.46806039489,47.42673964980192
55470.38327526132,46.47453550192768
55563.29849012775,45.46698743651431
55656.21370499419,44.10676532769557
55749.12891986063,42.842774796263164
55842.04413472707,41.869520086574354
55934.9593495935,39.43884567867661
56027.87456445993,38.89368636963912
56120.78977932636,38.00874210781933
56213.7049941928,37.02284354327905
56306.620209059234,35.25203401940673
56399.53542392566,34.31194071946874
56492.4506387921,33.38654934003771
56585.365853658535,31.92075796726959
56678.281068524964,30.871976511161858
56771.19628339141,30.249641254583963
56864.111498257844,29.586125344895542
56957.02671312428,28.753396269859543
57049.94192799071,27.43731323892426
57142.857142857145,26.914670396922542
57235.77235772358,26.46393058287747
57328.68757259001,25.93143131143611
57421.602787456446,25.013346359845773
57514.518002322875,24.37893861360801
57607.43321718931,23.654236934887194
57700.34843205575,22.84523700094984
57793.263646922176,22.140949686090728
57886.17886178862,21.558682813129806
57979.094076655056,20.968548773348946
58072.00929152149,20.59179115971046
58164.92450638792,20.278522111604435
58257.83972125436,20.02549979600163
58350.75493612079,19.464877621914027
58443.67015098722,19.276683984035323
58536.58536585366,19.054612373031194
58629.500580720094,18.478279947345328
58722.41579558652,17.989764431399106
58815.33101045296,17.635658914728687
58908.246225319395,17.441860465116278
59001.16144018583,17.441860465116278
59094.07665505227,17.23421926910299
59186.991869918704,17.0804053267073
59279.90708478513,17.0804053267073
59372.82229965157,16.91567454197767
59465.737514518005,16.77791975466394
59558.652729384434,16.77791975466394
59651.56794425087,16.77791975466394
59744.483159117306,16.77791975466394
59837.398373983735,16.819267710009264
59930.31358885017,17.111191860465116
60023.228803716614,17.365192946588298
60116.14401858304,17.441860465116278
60209.05923344948,17.674418604651162
60301.974448315916,18.222785268301514
60394.889663182345,18.656245187124597
60487.80487804878,19.069767441860467
60580.72009291522,19.302325581395348
60673.635307781646,19.756240665671008
60766.55052264808,20.10511627906977
60859.46573751452,20.4094284113197
60952.38095238095,21.153074656804364
61045.29616724738,21.576390933176334
61138.21138211383,22.011844576050844
61231.126596980255,22.823818512055272
61324.04181184669,23.519690810954888
61416.95702671313,23.984704229748708
61509.87224157956,24.18604651162791
61602.78745644599,25.09525686506372
61695.70267131243,25.479600400682244
61788.61788617886,26.58745312435611
61881.533101045294,27.452062417398963
61974.44831591173,28.239693934574216
62067.36353077816,28.75179340028694
62160.278745644595,29.77057571523706
62253.19396051104,30.91533503740062
62346.109175377474,31.34924959865679
62439.0243902439,32.13734249578613
62531.93960511034,33.25581395348837
62624.85481997677,34.30384600129565
62717.770034843204,34.855110075831426
62810.68524970964,36.04651162790697
62903.60046457607,36.80503711633541
62996.515679442506,37.228768193950835
63089.43089430894,37.923588039867106
63182.34610917537,39.23090279787468
63275.261324041814,39.95446414051065
63368.17653890825,40.86070764504568
63461.09175377469,42.17054263565892
63554.006968641115,43.23580673438869
63646.92218350755,44.03592589990399
63739.83739837399,44.78203200990362
63832.75261324042,46.018480513369845
63925.66782810685,47.3157540661399
64018.58304297328,47.88947375194657
64111.49825783972,49.30232558139535
64204.413472706154,50.691403590496996
64297.32868757258,51.80115880658857
64390.243902439026,52.611641231153975
64483.15911730546,54.062958111777114
64576.0743321719,55.44415146537563
64668.98954703833,56.10130855051181
64761.90476190476,57.12248322147651
64854.8199767712,58.53993182896836
64947.73519163763,59.62228038417637
65040.650406504064,60.47556142668428
65133.5656213705,61.58526184113264
65226.48083623693,62.569288811306954
65319.396051103366,63.26290676181059
65412.31126596981,64.221962826614
65505.22648083624,65.77312087860513
65598.14169570268,66.50329145945324
65691.05691056911,67.25741780272656
65783.97212543554,68.78181476462267
65876.88734030197,69.74942075002144
65969.80255516841,70.45184992006168
66062.71777003484,71.41669750362925
66155.63298490127,72.54048728422175
66248.54819976771,73.30496283864781
66341.46341463414,73.77788324632178
66434.37862950057,74.97789832073403
66527.29384436701,75.88819370663307
66620.20905923346,76.67373024335598
66713.12427409989,77.51629756345646
66806.03948896631,78.81214315554938
66898.95470383276,79.20493356343756
66991.86991869919,79.69848140268506
67084.78513356562,80.69767441860465
67177.70034843206,81.6066300644259
67270.61556329849,81.99596918283044
67363.53077816492,82.45080500894456
67456.44599303136,83.00053122417663
67549.36120789779,83.72778698360095
67642.27642276423,84.19118186486685
67735.19163763066,84.65116279069768
67828.1068524971,85.14446793516561
67921.02206736353,85.61079491915116
68013.93728222996,86.04651162790698
68106.8524970964,86.51816349872011
68199.76771196284,86.86740879532681
68292.68292682926,86.99925806534142
68385.59814169571,86.99925806534142
